"Driver","GP","Year","Team","LapTimeQ1","PositionQ1","GapToKnockoutQ1","LapTimeQ2","PositionQ2","GapToKnockoutQ2","GridPosition","RacePosition","Status","Points","PositionDifference","ChampionshipPoints","LastRacePosition","TeamChampionshipPoints","TeammateLastRacePosition","LapTimeFP1","GapToFastestFP1","PositionFP1","LapTimeFP2","GapToFastestFP2","PositionFP2","LapTimeFP3","GapToFastestFP3","PositionFP3","StartingTire","NumberOfPitStops","TiresUsed","MadeItToQ2","MadeItToQ3","DNF","Strategy","TireSOFT","TireMEDIUM","TireHARD","TireWET","TireINTERMEDIATE","TireUNKNOWN","MostPopularStrategy","AlternativeStrategy","Pitlane","DNFDriving","DNFMechanical"
"HAM","Mexico",2023,"Mercedes",78.677,7,0.338999999999999,77.571,1,0.869000000000014,6,2,"Finished",19,4,197,2,313,6,80.724,1.006,11,79.024,0.337999999999994,7,78.522,0.635000000000005,10,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"HAM","Miami",2022,"Mercedes",90.388,5,0.456999999999994,89.797,7,0.330999999999989,6,6,"Finished",8,0,217,6,436,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"HAM","Miami",2023,"Mercedes",87.846,6,0.478999999999999,87.975,13,-0.231999999999999,13,6,"Finished",8,7,56,6,92,4,90.337,0.212000000000003,2,88.858,0.927999999999997,7,88.718,1.18299999999999,13,"HARD",1,"HARD, MEDIUM",1,0,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Miami",2024,"Mercedes",88.167,9,0.286000000000001,87.697,3,0.503,8,6,"Finished",8,2,20,6,56,8,89.012,0.417000000000002,7,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, MEDIUM",1,1,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Monaco",2019,"Mercedes",71.542,2,0.555000000000007,70.835,3,0.772999999999996,1,1,"Finished",25,0,109,1,211,3,72.106,0,1,71.118,0,1,71.478,0.213000000000008,3,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0
"HAM","Monaco",2021,"Mercedes",71.622,7,0.456000000000003,71.116,7,0.293000000000006,7,7,"Finished",7,0,32,7,48,19,72.995,0.507999999999996,5,72.074,0.39,3,72.02,0.725999999999999,7,"SOFT",1,"SOFT, HARD, SOFT",1,1,0,"SOFT-HARD-SOFT",1,0,0,0,0,0,"SOFT-HARD",1,0,0,0
"HAM","Monaco",2022,"Mercedes",73.444,13,0.0970000000000084,72.595,7,0.0930000000000035,8,8,"Finished",4,0,41,8,82,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERMEDIATE",2,"INTERMEDIATE, HARD, MEDIUM",1,1,0,"INTERMEDIATE-INTERMEDIATE-HARD-MEDIUM",0,0,0,0,1,0,"HARD-HARD-HARD",1,0,0,0
"HAM","Monaco",2023,"Mercedes",72.872,7,0.182000000000002,72.156,5,0.221000000000004,5,4,"Finished",13,1,69,4,115,5,74.035,0.663000000000011,3,72.96,0.498000000000005,6,73.486,0.709999999999994,8,"MEDIUM",2,"MEDIUM, HARD, INTERMEDIATE",1,1,0,"MEDIUM-HARD-INTERMEDIATE",0,1,0,0,0,0,"MEDIUM-INTERMEDIATE",1,0,0,0
"HAM","Monaco",2024,"Mercedes",71.528,3,0.358999999999995,71.056,7,0.160000000000011,7,7,"Finished",7,0,27,7,73,5,72.169,0,1,71.466,0.188000000000002,2,71.71,0.341000000000008,3,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM",1,0,0,0
"HAM","Monza",2019,"Mercedes",80.272,4,0.450999999999993,79.464,1,1.051,2,3,"Finished",16,-1,360,3,650,2,88.73,0.825000000000003,4,81.046,0.0679999999999978,2,80.595,0.300999999999988,6,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT",1,0,0,0
"HAM","Monza",2020,"Mercedes",79.514,1,1.58999999999999,79.092,2,0.972000000000008,1,7,"Finished",7,-6,160,7,266,5,80.948,0.245000000000004,2,80.192,0,1,80.439,0.350000000000009,5,"SOFT",2,"SOFT, MEDIUM, HARD",1,1,0,"SOFT-MEDIUM-HARD-HARD",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Monza",2021,"Mercedes",80.543,1,1.34699999999999,79.936,1,0.945999999999998,4,17,"Collision",0,-13,225.5,17,332.5,3,80.926,0,1,83.246,0,1,NA,NA,NA,"HARD",0,"HARD",1,1,1,"HARD",0,0,1,0,0,0,"MEDIUM-HARD",1,0,1,0
"HAM","Monza",2022,"Mercedes",82.048,9,0.519000000000005,81.708,5,0.354000000000013,19,5,"Finished",10,14,194,5,391,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT",1,1,0,"MEDIUM-SOFT",0,1,0,0,0,0,"SOFT-MEDIUM-SOFT-SOFT",1,0,0,0
"HAM","Monza",2023,"Mercedes",81.977,8,0.366,81.369,6,0.212000000000003,8,6,"Finished",8,2,211,6,364,5,83.269,0.611999999999995,8,82.783,1.428,17,81.453,0.540999999999997,3,"HARD",1,"HARD, MEDIUM",1,1,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM",1,0,0,0
"HAM","Monza",2024,"Mercedes",80.477,7,0.424000000000007,79.641,1,0.769999999999996,NA,NA,"",NA,NA,NA,NA,NA,NA,82.214,0.537999999999997,7,80.738,0,1,80.117,0,1,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD",0,0,0,0
"HAM","Mugello",2020,"Mercedes",75.778,2,1.294,75.309,1,1.21299999999999,1,1,"Finished",26,0,303,1,489,2,78.409,0.530000000000001,4,77.196,0.206999999999994,2,76.613,0.0829999999999984,3,"SOFT",2,"SOFT, MEDIUM, HARD, MEDIUM, SOFT",1,1,0,"SOFT-SOFT-MEDIUM-HARD-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-SOFT-SOFT-HARD-MEDIUM-SOFT",1,0,0,0
"HAM","Netherlands",2021,"Mercedes",70.114,6,0.375,69.726,4,0.307000000000002,2,2,"Finished",19,0,313.5,2,462.5,3,71.5,0,1,71.911,1.009,11,70.417,0.793999999999997,3,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-HARD",1,0,0,0
"HAM","Netherlands",2022,"Mercedes",71.331,2,0.495000000000004,71.075,5,0.353000000000009,4,4,"Finished",12,0,248,4,510,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM-MEDIUM",0,1,0,0,0,0,"SOFT-HARD-SOFT-SOFT",1,0,0,0
"HAM","Netherlands",2023,"Mercedes",81.919,12,0.11699999999999,80.151,13,-0.0840000000000031,13,6,"Finished",8,7,154,6,247,17,72.225,0.373000000000005,3,71.638,0.308000000000007,4,82.723,1.092,5,"MEDIUM",2,"MEDIUM, INTERMEDIATE, SOFT, INTERMEDIATE",1,0,0,"MEDIUM-INTERMEDIATE-SOFT-SOFT-INTERMEDIATE-INTERMEDIATE",0,1,0,0,0,0,"SOFT-INTERMEDIATE-SOFT-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE",1,0,0,0
"HAM","Netherlands",2024,"Mercedes",71.375,5,0.567999999999998,70.948,11,-0.034000000000006,NA,NA,"",NA,NA,NA,NA,NA,NA,73.006,0.683999999999997,3,70.813,0.111000000000004,3,84.098,3.78699999999999,15,"SOFT",1,"SOFT, HARD, SOFT",1,0,0,"SOFT-HARD-SOFT",1,0,0,0,0,0,"MEDIUM-HARD-SOFT",1,0,0,0
"HAM","Portugal",2020,"Mercedes",76.828,1,1.10300000000001,76.824,2,0.657000000000011,1,1,"Finished",26,0,211,1,335,2,78.749,0.338999999999999,2,79.308,1.368,8,76.68,0.0259999999999962,3,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD",0,1,0,0,0,0,"SOFT-MEDIUM",1,0,0,0
"HAM","Portugal",2021,"Mercedes",78.857,3,0.940000000000012,77.968,1,1.084,2,1,"Finished",25,1,373.5,1,574.5,3,79.967,0.318999999999988,5,79.837,0,1,78.725,0.236000000000004,2,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-MEDIUM-HARD-SOFT",1,0,0,0
"HAM","Qatar",2021,"Mercedes",81.901,1,0.961999999999989,81.682,1,0.558999999999997,1,1,"Finished",25,0,250.5,1,357.5,20,84.509,0.786000000000001,4,83.57,0.421999999999997,4,82.388,0.0780000000000029,2,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM",0,0,0,0
"HAM","Qatar",2023,"Mercedes",86.076,14,0.0420000000000015,84.381,1,0.916000000000011,3,19,"Collision",0,-16,201,19,329,4,88.679,1.25099999999999,13,NA,NA,NA,NA,NA,NA,"SOFT",0,"SOFT",1,1,1,"SOFT",1,0,0,0,0,0,"MEDIUM-MEDIUM-HARD-MEDIUM",1,0,1,0
"HAM","Russia",2019,"Mercedes",93.23,2,1.52500000000001,93.134,4,0.76400000000001,2,1,"Finished",26,1,413,1,739,2,95.411,0.948999999999998,5,93.96,0.798000000000002,4,93.129,0.396000000000001,3,"MEDIUM",1,"MEDIUM, SOFT",1,1,0,"MEDIUM-SOFT",0,1,0,0,0,0,"SOFT-MEDIUM",1,0,0,0
"HAM","Russia",2020,"Mercedes",92.983,2,1.151,92.835,4,0.361000000000004,1,3,"Finished",15,-2,226,3,376,1,97.716,2.79300000000001,19,93.786,0.266999999999996,2,93.279,0,1,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"HARD-MEDIUM",1,0,0,0
"HAM","Russia",2021,"Mercedes",105.992,1,2.86200000000001,105.129,1,1.392,4,1,"Finished",25,3,348.5,1,533.5,5,94.638,0.210999999999998,2,93.637,0.0439999999999969,2,NA,NA,NA,"MEDIUM",2,"MEDIUM, HARD, INTERMEDIATE",1,1,0,"MEDIUM-HARD-INTERMEDIATE",0,1,0,0,0,0,"HARD-MEDIUM-INTERMEDIATE",1,0,0,0
"HAM","Saudi Arabia",2021,"Mercedes",88.466,9,0.477999999999994,87.712,1,0.903999999999996,1,1,"Finished",26,0,276.5,1,398.5,3,89.786,0,1,89.018,0,1,88.314,0.213999999999999,2,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD-HARD",0,1,0,0,0,0,"HARD-MEDIUM-MEDIUM",1,0,0,0
"HAM","Saudi Arabia",2022,"Mercedes",90.343,16,-0.0870000000000033,NA,NA,NA,15,10,"Finished",1,5,218,10,447,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, MEDIUM",0,NA,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Saudi Arabia",2023,"Mercedes",89.689,10,0.239999999999995,89.374,8,0.0369999999999919,7,5,"Finished",10,2,20,5,38,4,90.787,1.17,6,90.599,0.995999999999995,11,89.568,1.08300000000001,5,"HARD",1,"HARD, MEDIUM",1,1,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Saudi Arabia",2024,"Mercedes",88.994,11,0.113,88.606,10,0,8,9,"Finished",2,-1,8,9,26,6,90.236,0.576999999999998,8,89.504,0.676999999999992,8,89.268,0.855999999999995,9,"MEDIUM",1,"MEDIUM, SOFT",1,1,0,"MEDIUM-SOFT",0,1,0,0,0,0,"MEDIUM",1,0,0,0
"HAM","Singapore",2019,"Mercedes",97.565,2,2.392,96.933,3,1.64700000000001,2,4,"Finished",12,-2,269,4,489,5,100.925,0.666000000000011,3,98.773,0,1,98.399,0.206999999999994,2,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"SOFT-HARD",0,0,0,0
"HAM","Singapore",2022,"Mercedes",113.161,2,2.753,112.691,2,1.315,3,9,"Finished",2,-6,130,9,252,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERMEDIATE",1,"INTERMEDIATE, MEDIUM",1,1,0,"INTERMEDIATE-MEDIUM",0,0,0,0,1,0,"INTERMEDIATE-MEDIUM",0,0,0,0
"HAM","Singapore",2023,"Mercedes",92.651,14,0.0169999999999959,92.019,8,0.147000000000005,5,3,"Finished",16,2,178,3,276,16,93.54,0.189999999999998,5,92.585,0.465000000000003,5,92.535,0.469999999999999,6,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",1,1,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Spain",2019,"Mercedes",77.292,3,1.093,76.038,2,1.261,2,1,"Finished",26,1,135,1,255,2,78.575,0.623999999999995,4,77.333,0.0489999999999923,2,76.568,0,1,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",0,0,0,0
"HAM","Spain",2020,"Mercedes",76.872,1,0.925000000000011,76.013,1,1.15300000000001,1,1,"Finished",25,0,50,1,70,3,76.824,0.0389999999999872,2,76.883,0,1,77.222,0,1,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0
"HAM","Spain",2021,"Mercedes",78.245,9,0.304000000000002,77.166,3,0.799999999999997,1,1,"Finished",25,0,57,1,88,3,78.627,0.123000000000005,3,78.17,0,1,78.07,0.234999999999999,2,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,0
"HAM","Spain",2022,"Mercedes",80.252,6,0.628,79.794,4,0.641999999999996,6,5,"Finished",10,1,51,5,107,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT, MEDIUM, SOFT",1,1,0,"MEDIUM-SOFT-MEDIUM-SOFT",0,1,0,0,0,0,"SOFT-MEDIUM-MEDIUM-SOFT",1,0,0,0
"HAM","Spain",2023,"Mercedes",72.937,1,0.937000000000012,72.999,4,0.283999999999992,4,2,"Finished",18,2,87,2,148,3,75.845,1.23899999999999,12,74.549,0.641999999999996,11,74.072,0.408000000000001,3,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM-HARD-MEDIUM",1,0,0,0
"HAM","Spain",2024,"Mercedes",72.143,1,0.738,71.792,2,0.317000000000007,3,3,"Finished",15,0,42,3,100,4,74.911,0.682999999999993,7,73.264,0,1,73.359,0.346000000000004,6,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",0,0,0,0
"HAM","Styria",2021,"Mercedes",64.672,6,0.470000000000013,64.512,6,0.15100000000001,2,2,"Finished",19,0,392.5,2,608.5,3,66.332,0.421999999999997,4,65.335,0,1,64.369,0,1,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HAM","Turkey",2020,"Mercedes",127.599,14,0.0150000000000005,112.709,3,1.569,6,1,"Finished",25,5,185,1,291,14,100.225,5.148,15,89.18,0.849999999999994,4,NA,NA,NA,"WET",1,"WET, INTERMEDIATE",1,1,0,"WET-INTERMEDIATE",0,0,0,1,0,0,"WET-INTERMEDIATE-INTERMEDIATE-INTERMEDIATE",1,0,0,0
"HAM","Turkey",2021,"Mercedes",84.585,1,1.202,83.082,1,1.56,11,5,"Finished",10,6,323.5,5,498.5,1,84.178,0,1,83.804,0,1,93.636,3.18900000000001,18,"INTERMEDIATE",0,"INTERMEDIATE",1,1,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0,1,0,"INTERMEDIATE-INTERMEDIATE",0,0,0,0
"HUL","70th",2020,"Aston Martin",87.279,9,0.477999999999994,86.261,2,0.623999999999995,3,7,"Finished",6,-4,10,7,156,6,86.942,0.775999999999996,4,86.746,1.14,6,87.256,0.634999999999991,4,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-HARD-HARD-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-HARD",1,0,0,0
"HUL","Abu Dhabi",2019,"Alpine",97.506,11,0.204000000000008,96.859,10,0,9,12,"+1 Lap",0,-3,22,12,64,11,99.505,2.548,10,98.122,1.866,15,98.58,2.01400000000001,17,"SOFT",1,"SOFT, MEDIUM",1,1,0,"SOFT-MEDIUM",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HUL","Abu Dhabi",2023,"Haas F1 Team",84.425,8,0.174999999999997,84.213,9,0.0649999999999977,8,15,"Finished",0,-7,6,15,9,20,NA,NA,NA,87.147,2.33799999999999,20,85.584,1.166,17,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-HARD",0,0,0,0
"HUL","Austin",2019,"Alpine",94.092,13,0.0689999999999884,93.815,11,-0.0330000000000012,11,9,"+1 Lap",2,2,21,9,51,6,96.124,2.06700000000001,16,94.988,1.756,14,94.784,1.479,11,"HARD",2,"HARD, MEDIUM, SOFT",1,0,0,"HARD-MEDIUM-SOFT",0,0,1,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,0
"HUL","Austin",2023,"Haas F1 Team",96.235,16,-0.0219999999999913,NA,NA,NA,20,11,"Finished",0,-11,6,11,9,14,96.702,0.790000000000006,9,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, MEDIUM",0,NA,0,"HARD-MEDIUM-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD-MEDIUM-SOFT",1,1,0,0
"HUL","Australia",2019,"Alpine",82.54,7,0.426000000000002,82.562,11,-0.0300000000000011,11,7,"+1 Lap",6,4,6,7,12,19,85.015,1.416,10,83.574,0.974000000000004,7,83.737,1.44500000000001,11,"SOFT",1,"SOFT, HARD",1,0,0,"SOFT-HARD",1,0,0,0,0,0,"SOFT-HARD",0,0,0,0
"HUL","Australia",2023,"Haas F1 Team",78.029,9,0.441999999999993,77.412,5,0.349000000000004,10,7,"Finished",6,3,6,7,7,17,79.806,1.01600000000001,13,80.194,1.307,9,78.41,0.845000000000013,11,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,1,0,"MEDIUM-HARD-SOFT-SOFT",0,1,0,0,0,0,"MEDIUM-HARD-HARD-SOFT-SOFT",1,0,0,0
"HUL","Australia",2024,"Haas F1 Team",77.976,16,-0.266999999999996,NA,NA,NA,16,9,"Finished",2,7,3,9,4,10,79.604,1.03999999999999,16,78.702,1.425,16,77.941,1.227,16,"HARD",1,"HARD, MEDIUM, HARD",0,NA,0,"HARD-MEDIUM-HARD",0,0,1,0,0,0,"MEDIUM",1,0,0,0
"HUL","Austria",2019,"Alpine",64.733,14,0.0450000000000017,64.516,12,-0.0499999999999971,15,13,"+1 Lap",0,2,12,13,28,12,66.383,1.545,14,66.249,1.16300000000001,16,65.514,1.52700000000001,12,"MEDIUM",1,"MEDIUM, HARD",1,0,0,"MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-HARD",0,0,0,0
"HUL","Austria",2023,"Haas F1 Team",65.74,14,0.0229999999999961,65.362,9,0.0249999999999914,8,20,"Power loss",0,-12,6,20,8,18,66.846,1.104,13,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,1,"MEDIUM-MEDIUM-HARD",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD-HARD",1,0,0,1
"HUL","Austria",2024,"Haas F1 Team",65.596,13,0.0600000000000022,65.262,9,0.0120000000000004,9,6,"Finished",8,3,12,6,17,8,66.966,1.28100000000001,17,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD-MEDIUM-SOFT",1,0,0,0
"HUL","Azerbaijan",2019,"Alpine",103.427,16,-0.019999999999996,NA,NA,NA,15,14,"+1 Lap",0,1,17,14,39,20,NA,NA,NA,106.717,3.84500000000001,17,104.043,2.43899999999999,16,"SOFT",1,"SOFT, MEDIUM, SOFT",0,NA,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM",1,0,0,0
"HUL","Azerbaijan",2023,"Haas F1 Team",102.755,17,-0.13300000000001,NA,NA,NA,20,17,"+1 Lap",0,-17,6,17,8,13,104.323,2.008,15,NA,NA,NA,NA,NA,NA,"HARD",1,"HARD, SOFT",0,NA,0,"HARD-SOFT",0,0,1,0,0,0,"MEDIUM-HARD",1,1,0,0
"HUL","Bahrain",2019,"Alpine",90.034,17,-0.0750000000000028,NA,NA,NA,17,17,"Engine",0,0,0,17,0,18,92.04,1.68600000000001,8,89.669,0.823000000000008,5,90.91,1.34100000000001,6,"SOFT",1,"SOFT, MEDIUM",0,NA,1,"SOFT-SOFT-MEDIUM",1,0,0,0,0,0,"SOFT-MEDIUM-SOFT",1,0,0,1
"HUL","Bahrain",2022,"Aston Martin",92.777,17,-0.0510000000000019,NA,NA,NA,17,17,"Finished",0,0,0,17,0,12,95.815,1.622,14,94.061,2.125,17,93.971,1.42699999999999,12,"SOFT",1,"SOFT, MEDIUM, SOFT",0,NA,0,"SOFT-SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-HARD-MEDIUM-SOFT",1,0,0,0
"HUL","Bahrain",2023,"Haas F1 Team",91.204,6,0.447999999999993,90.809,8,0.317999999999998,10,15,"+1 Lap",0,-5,0,15,0,13,95.043,2.285,14,91.376,0.468999999999994,5,93.423,1.083,15,"SOFT",1,"SOFT, HARD, SOFT",1,1,0,"SOFT-HARD-HARD-SOFT",1,0,0,0,0,0,"SOFT-HARD-HARD",1,0,0,0
"HUL","Bahrain",2024,"Haas F1 Team",90.566,14,0.0799999999999983,89.851,6,0.271000000000001,10,16,"+1 Lap",0,-6,0,16,0,12,97.938,5.069,20,90.884,0.509999999999991,7,91.278,0.453999999999994,9,"SOFT",1,"SOFT, HARD, SOFT",1,1,0,"SOFT-HARD-HARD-SOFT",1,0,0,0,0,0,"SOFT-HARD-HARD",1,0,0,0
"HUL","Belgium",2019,"Alpine",105.899,13,0.25500000000001,104.549,8,0.188999999999993,12,8,"Finished",4,4,17,8,39,14,106.669,2.095,11,106.209,2.086,13,105.855,1.649,12,"SOFT",1,"SOFT, MEDIUM, SOFT",1,1,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT",1,0,0,0
"HUL","Belgium",2023,"Haas F1 Team",123.166,20,-3.146,NA,NA,NA,20,18,"Finished",0,-18,6,18,8,15,130.042,6.83499999999999,10,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, SOFT",0,NA,0,"MEDIUM-SOFT-SOFT",0,1,0,0,0,0,"MEDIUM-MEDIUM-SOFT",1,1,0,0
"HUL","Belgium",2024,"Haas F1 Team",116.308,16,-0.236000000000004,NA,NA,NA,16,18,"Finished",0,-2,20,18,29,14,105.645,2.27300000000001,17,103.846,1.586,16,128.04,6.47500000000001,12,"MEDIUM",1,"MEDIUM, HARD, MEDIUM",0,NA,0,"MEDIUM-HARD-MEDIUM",0,1,0,0,0,0,"MEDIUM-MEDIUM-HARD-SOFT",1,0,0,0
"HUL","Brazil",2019,"Alpine",69.05,10,0.238,68.921,14,-0.0630000000000023,13,15,"Finished",0,-2,22,15,64,6,77.899,1.75699999999999,6,70.325,1.108,11,69.65,1.33,13,"MEDIUM",2,"MEDIUM, HARD, SOFT",1,0,0,"MEDIUM-HARD-SOFT-SOFT",0,1,0,0,0,0,"SOFT-HARD-MEDIUM",1,0,0,0
"HUL","Brazil",2023,"Haas F1 Team",70.475,4,0.317999999999998,70.547,11,-0.172000000000011,11,12,"+1 Lap",0,-1,6,12,9,18,71.928,0.196000000000012,4,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM, SOFT",1,0,0,"SOFT-MEDIUM-SOFT-SOFT-SOFT",1,0,0,0,0,0,"SOFT-SOFT-SOFT-MEDIUM-SOFT",1,0,0,0
"HUL","Canada",2019,"Alpine",71.72,6,0.402000000000001,71.553,7,0.23299999999999,7,7,"+1 Lap",6,0,12,7,28,6,74.474,1.70699999999999,12,73.168,0.991,9,72.305,1.462,11,"SOFT",1,"SOFT, HARD",1,1,0,"SOFT-HARD",1,0,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HUL","Canada",2023,"Haas F1 Team",82.73,15,0,80.305,8,0.120999999999995,5,15,"+1 Lap",0,-10,6,15,8,17,84.336,5.60799999999999,8,76.369,2.651,20,85.14,2.03399999999999,11,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HUL","Canada",2024,"Haas F1 Team",73.978,19,-0.689000000000007,NA,NA,NA,17,11,"Finished",0,6,4,11,5,12,92.826,8.391,14,77.903,2.093,15,73.777,1.22799999999999,17,"WET",2,"WET, INTERMEDIATE, MEDIUM",0,NA,0,"WET-INTERMEDIATE-INTERMEDIATE-MEDIUM",0,0,0,1,0,0,"INTERMEDIATE-INTERMEDIATE-MEDIUM",1,0,0,0
"HUL","China",2019,"Alpine",93.644,6,0.504000000000005,93.968,15,-0.731999999999999,8,20,"Power Unit",0,-12,0,20,6,7,95.591,1.68000000000001,12,94.096,0.765999999999991,5,93.974,1.14399999999999,5,"SOFT",1,"SOFT, HARD",1,0,1,"SOFT-HARD",1,0,0,0,0,0,"MEDIUM-HARD-MEDIUM",1,0,0,1
"HUL","China",2024,"Haas F1 Team",95.068,6,0.388999999999996,94.667,9,0.102000000000004,9,10,"Finished",1,-1,4,10,5,16,97.101,0.798999999999992,5,NA,NA,NA,NA,NA,NA,"MEDIUM",1,"MEDIUM, HARD",1,1,0,"MEDIUM-HARD-HARD",0,1,0,0,0,0,"MEDIUM-HARD",1,0,0,0
"HUL","Eifel",2020,"Aston Martin",88.021,20,-0.48899999999999,NA,NA,NA,20,8,"Finished",4,12,4,8,132,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOFT",1,"SOFT, MEDIUM, SOFT",0,NA,0,"SOFT-MEDIUM-SOFT",1,0,0,0,0,0,"SOFT-MEDIUM-MEDIUM",1,0,0,0
"HUL","France",2019,"Alpine",90.865,4,0.579999999999998,90.544,13,-0.123000000000005,13,8,"+1 Lap",4,5,36,8,90,11,94.81,2.072,12,93.081,2.14399999999999,14,92.023,1.864,11,"HARD",1,"HARD, MEDIUM",1,0,0,"HARD-MEDIUM",0,0,1,0,0,0,"MEDIUM-HARD",1,0,0,0
